Age,Weight,Sleep_Hours,Sleep_Timing,Working_Hours,Study_Hours,Exercise_Hours,Water_Intake,Healthy_Diet,Fast_Food_Weekly,Health_Issues,Exam_Preparation,Family_Issues,Location_Type,Social_Media_Usage,Instagram_Hours,Facebook_Hours,Stress_Level
44,101.7,8.4,Normal,9.9,4.7,2.8,4.2,3,1,0,0,0,Rural,1,0.8,0.0,Minimal
35,77.7,3.0,Normal,9.4,2.6,3.0,8.5,4,0,0,0,0,Urban,1,3.7,0.7,Minimal
50,79.8,7.6,Normal,6.5,4.4,2.0,8.9,3,1,0,1,1,Rural,1,0.4,1.9,Mild
37,57.7,7.8,Normal,8.7,3.7,0.8,2.3,7,1,0,1,0,Urban,1,1.4,1.2,Mild
52,74.8,7.3,Late,8.0,4.5,1.3,5.7,6,7,0,0,0,Urban,1,1.0,0.0,Mild
26,87.2,8.5,Late,6.4,6.9,2.1,5.7,5,0,0,0,0,Urban,1,3.1,1.4,Minimal
39,64.8,5.2,Late,6.1,6.6,1.0,6.0,2,0,0,0,0,Urban,1,0.5,2.1,Moderate
34,59.3,9.9,Normal,4.8,0.3,0.8,6.7,6,1,0,0,0,Urban,1,2.3,3.3,Minimal
56,100.1,5.7,Early,9.6,2.3,0.3,6.7,4,1,0,0,0,Urban,1,3.6,1.5,Moderate
21,65.8,8.0,Normal,6.9,5.8,0.5,6.3,2,3,0,0,0,Urban,1,2.0,1.7,Mild
43,83.6,9.7,Early,9.1,1.3,0.0,6.0,5,0,0,0,0,Urban,1,1.6,0.9,Minimal
43,62.8,6.7,Late,10.0,7.1,1.6,8.0,4,1,0,1,0,Rural,1,0.1,1.9,Moderate
27,63.4,5.9,Normal,6.3,3.3,0.1,5.4,7,2,0,1,0,Rural,1,2.2,1.5,Mild
17,68.2,8.2,Normal,7.8,1.2,1.8,2.9,6,0,0,0,0,Urban,1,4.1,1.8,Minimal
16,78.6,6.1,Early,5.6,3.3,1.3,6.1,1,4,0,0,0,Urban,0,0.0,0.0,Minimal
30,87.5,5.7,Late,9.7,1.7,3.9,4.9,8,2,0,0,1,Urban,1,1.3,1.3,Minimal
44,61.6,8.0,Normal,5.0,2.5,2.0,7.5,2,2,0,0,0,Urban,1,1.7,0.0,Minimal
52,86.8,8.1,Normal,8.5,3.5,0.7,4.9,3,1,0,0,0,Urban,1,1.7,0.3,Mild
20,72.1,7.0,Early,7.3,1.8,2.4,6.3,5,1,0,0,0,Urban,1,1.9,1.5,Minimal
59,67.4,7.1,Normal,9.7,3.3,1.5,5.3,6,1,0,0,1,Rural,1,0.7,1.5,Mild
21,78.4,7.3,Normal,7.9,1.8,0.6,7.1,2,1,0,0,0,Urban,1,2.8,2.1,Mild
19,91.4,6.7,Normal,12.0,2.2,1.3,6.7,1,4,0,0,0,Urban,1,1.2,1.7,Moderate
21,77.7,6.6,Early,7.8,0.8,0.0,1.7,3,3,0,0,0,Urban,0,0.0,0.0,Mild
48,59.1,5.0,Early,8.3,2.4,0.1,5.5,5,1,0,0,1,Rural,0,0.0,0.0,Mild
46,72.2,5.9,Normal,9.7,4.5,0.9,3.1,3,3,0,0,0,Rural,1,2.1,1.4,Mild
27,78.4,7.0,Normal,9.0,3.5,1.6,7.0,3,3,0,0,1,Rural,1,1.3,1.9,Mild
44,61.1,10.2,Late,6.4,5.6,0.8,8.0,5,2,0,1,1,Rural,1,3.7,0.9,Moderate
39,74.2,5.3,Late,8.6,3.0,0.8,6.3,2,1,0,0,0,Urban,1,2.4,1.0,Moderate
35,59.2,6.3,Normal,6.9,4.0,1.9,6.1,5,3,1,0,0,Urban,1,1.0,0.8,Mild
35,79.5,5.1,Normal,11.6,4.3,0.6,7.8,3,0,0,0,1,Urban,1,2.4,0.3,High
42,92.0,3.9,Late,3.7,2.5,2.1,4.3,8,2,0,0,0,Urban,1,2.6,1.5,Minimal
34,68.8,9.1,Late,10.5,0.0,1.7,6.1,3,0,0,0,0,Rural,1,2.0,0.0,Minimal
48,81.2,7.8,Normal,7.9,0.8,1.0,8.0,7,1,0,0,1,Rural,1,0.3,1.8,Minimal
19,85.4,9.0,Early,5.4,7.1,0.0,3.6,1,0,0,0,0,Urban,1,2.3,1.2,Mild
32,63.6,4.2,Late,5.4,4.3,1.3,5.7,6,4,0,0,1,Rural,1,1.8,1.5,Moderate
53,76.3,7.9,Normal,8.3,1.5,1.7,7.3,7,0,0,0,1,Urban,1,4.0,0.0,Minimal
57,87.1,10.2,Late,5.6,7.0,0.2,8.2,7,3,0,0,0,Urban,1,4.1,1.6,Mild
25,94.6,8.4,Normal,8.9,1.3,1.4,6.2,4,0,0,0,1,Urban,0,0.0,0.0,Minimal
31,65.8,7.8,Normal,7.2,0.0,2.3,2.8,3,0,0,0,0,Urban,1,0.2,3.8,Minimal
59,53.1,5.8,Late,8.7,3.7,2.4,6.0,3,1,0,1,0,Urban,1,0.0,0.1,Mild
36,78.8,9.2,Normal,5.0,3.3,1.7,5.3,5,2,0,1,0,Rural,0,0.0,0.0,Minimal
51,73.4,6.0,Normal,3.1,1.2,2.2,6.9,4,0,1,0,0,Urban,1,3.0,2.9,Minimal
34,70.5,7.8,Normal,5.3,3.1,1.9,7.6,5,3,0,1,0,Rural,1,3.1,0.1,Minimal
20,62.2,5.4,Late,11.4,2.0,1.6,3.9,4,0,0,0,1,Rural,1,0.0,0.2,Moderate
48,83.3,6.9,Late,10.4,3.2,1.8,8.3,2,1,0,0,0,Urban,1,0.9,0.8,Mild
28,61.2,8.5,Early,9.4,2.5,2.1,4.0,5,1,1,0,0,Rural,1,2.0,1.9,Minimal
37,59.9,8.4,Late,9.7,6.2,0.0,6.7,6,0,0,0,1,Rural,1,2.0,0.0,Moderate
34,68.0,7.0,Early,8.9,4.4,0.8,0.6,6,4,0,1,0,Rural,1,3.4,0.0,Moderate
27,83.9,10.2,Normal,12.5,6.2,2.2,9.7,8,3,0,0,1,Urban,1,2.1,0.0,Mild
58,49.7,6.7,Late,7.3,3.9,0.0,4.8,6,4,0,0,0,Urban,1,0.7,0.8,Moderate
55,54.8,8.7,Late,9.4,0.1,1.0,8.9,3,1,1,1,1,Rural,1,1.3,0.0,High
46,57.7,6.2,Normal,7.2,0.8,0.0,6.0,6,4,0,0,1,Rural,1,2.4,0.6,Moderate
40,99.7,5.1,Normal,8.9,8.1,0.7,8.5,1,2,0,0,0,Urban,1,0.6,0.8,Moderate
28,74.2,6.7,Early,10.9,0.0,1.3,6.6,2,2,0,0,0,Rural,1,2.0,2.0,Minimal
50,54.4,4.5,Normal,6.8,2.9,3.3,7.2,2,0,1,0,0,Urban,1,3.1,2.8,Mild
22,68.0,7.5,Normal,4.4,0.0,2.1,11.1,2,1,0,0,0,Urban,0,0.0,0.0,Minimal
54,81.6,7.2,Early,7.0,4.2,1.3,8.2,2,0,0,0,0,Urban,1,4.4,0.0,Minimal
36,100.0,7.9,Late,4.6,0.7,0.0,2.7,7,2,0,0,0,Rural,1,0.6,1.9,Minimal
36,46.9,7.0,Normal,8.4,3.2,1.7,4.1,1,0,0,1,0,Urban,1,1.8,0.6,Mild
30,53.9,6.6,Normal,7.7,3.7,0.8,6.5,7,2,1,1,0,Rural,1,1.3,0.0,Moderate
41,64.9,7.1,Early,4.9,4.8,1.1,7.8,4,3,0,1,1,Urban,1,0.0,2.9,Moderate
24,65.5,8.7,Early,2.4,2.9,0.2,5.5,5,4,1,0,0,Rural,0,0.0,0.0,Minimal
39,65.2,8.5,Early,8.0,0.4,0.0,5.5,8,0,0,1,0,Urban,1,3.8,0.6,Minimal
45,68.3,8.9,Late,14.0,5.0,0.0,7.5,4,1,0,1,1,Rural,1,0.0,2.3,Critical
35,100.4,3.6,Normal,7.5,5.8,0.0,4.6,2,0,0,1,0,Urban,1,1.7,3.4,Critical
41,51.0,8.6,Normal,6.8,4.4,2.1,3.5,5,2,0,0,1,Rural,1,0.0,0.0,Minimal
31,72.4,8.0,Normal,5.1,4.4,0.5,6.3,4,3,0,0,0,Rural,0,0.0,0.0,Minimal
47,78.4,10.1,Normal,9.4,4.3,1.6,8.8,5,3,0,1,0,Urban,1,4.6,1.5,Mild
45,48.2,6.2,Late,6.2,3.6,1.3,3.4,3,1,0,0,0,Urban,1,4.3,1.6,Mild
56,91.5,6.5,Late,5.5,2.4,0.6,10.1,4,0,0,1,0,Rural,1,4.0,1.6,Mild
40,67.6,7.4,Early,10.4,4.7,0.0,7.5,2,2,0,0,0,Urban,0,0.0,0.0,Mild
35,53.7,3.4,Normal,6.7,6.0,0.3,8.9,2,3,0,0,0,Urban,1,4.1,0.7,Moderate
50,93.2,3.0,Normal,8.3,1.5,0.7,7.9,4,0,0,0,0,Rural,1,2.5,2.0,Mild
15,80.2,7.5,Early,9.3,4.7,0.5,4.7,7,4,0,0,0,Rural,1,2.5,0.9,Minimal
18,61.9,5.3,Normal,4.9,3.5,0.1,6.2,5,0,0,1,0,Rural,1,2.4,1.6,Mild
18,80.9,5.0,Late,6.4,0.0,0.0,8.2,7,0,0,0,0,Urban,1,1.2,1.2,Minimal
40,75.8,7.8,Normal,11.8,2.6,0.0,7.0,4,3,0,1,0,Urban,1,0.0,2.4,Moderate
18,47.0,4.6,Late,6.5,1.3,0.0,4.9,3,0,1,0,0,Rural,1,2.4,0.8,Moderate
23,48.4,8.0,Normal,6.8,4.1,1.9,9.8,5,1,0,0,0,Urban,0,0.0,0.0,Minimal
44,75.1,5.7,Normal,7.2,2.3,0.0,6.4,7,0,0,1,1,Rural,1,4.4,0.0,Moderate
59,43.4,5.6,Normal,10.2,0.5,0.5,2.1,5,1,0,0,0,Rural,1,2.3,0.7,Mild
18,85.1,7.5,Normal,11.4,3.6,1.1,3.2,5,1,0,0,0,Rural,1,3.1,3.3,Mild
19,49.3,5.1,Normal,8.5,1.8,2.0,7.0,4,0,0,0,0,Urban,1,1.1,1.0,Minimal
59,83.8,9.6,Early,8.1,3.0,1.2,7.2,7,4,0,0,0,Urban,1,3.0,0.6,Minimal
37,91.4,6.8,Normal,7.2,4.8,0.5,4.7,2,2,0,0,0,Rural,1,1.8,2.0,Mild
30,77.3,7.0,Late,9.7,2.8,0.1,3.1,9,1,0,1,0,Urban,1,2.1,1.5,Moderate
36,40.0,7.9,Late,7.1,0.0,2.6,5.4,3,1,0,1,0,Rural,1,0.8,0.8,Minimal
51,86.8,8.6,Normal,7.7,3.2,2.4,9.9,8,1,0,0,0,Urban,1,2.7,0.2,Minimal
22,63.5,6.2,Normal,11.5,1.4,0.9,5.8,8,3,0,1,1,Urban,1,1.4,0.1,High
47,69.1,8.0,Late,8.4,1.9,0.2,2.8,3,1,0,0,0,Rural,1,0.6,3.3,Mild
52,58.9,8.1,Late,9.1,3.3,0.3,3.4,4,3,0,0,1,Urban,1,3.6,1.9,High
57,95.2,9.2,Normal,7.1,2.6,1.3,3.9,4,1,0,1,0,Rural,1,3.4,0.7,Minimal
30,72.7,6.3,Early,7.3,4.9,0.3,6.1,7,3,0,0,1,Urban,1,3.2,0.7,Moderate
19,63.9,8.1,Normal,4.7,4.5,1.3,5.7,2,1,1,1,1,Rural,1,1.0,0.0,High
30,90.1,7.9,Late,10.0,5.2,1.1,4.2,4,1,0,0,1,Urban,1,1.7,0.6,High
21,83.2,7.6,Late,7.3,0.0,1.4,7.8,4,0,0,0,0,Urban,0,0.0,0.0,Minimal
15,53.0,3.7,Late,7.5,2.1,0.5,5.3,7,4,0,1,0,Urban,1,3.0,1.6,High
23,75.0,8.9,Early,10.6,0.0,0.8,7.5,3,2,0,1,0,Urban,1,2.7,1.8,Mild
32,73.3,8.6,Late,10.4,0.2,0.1,6.5,7,6,0,0,0,Rural,1,2.2,2.2,Mild
59,47.9,8.0,Early,6.8,3.6,1.0,3.7,4,4,0,1,0,Urban,1,2.4,0.7,Mild
17,82.4,6.1,Late,7.2,2.0,0.3,5.5,6,1,0,0,0,Rural,1,0.0,0.4,Minimal
38,69.6,9.5,Normal,4.1,4.4,1.1,4.3,6,2,1,0,0,Urban,1,2.0,0.6,Minimal
42,102.3,6.9,Normal,9.1,3.6,1.8,6.4,3,1,0,1,0,Rural,1,1.6,1.7,Mild
24,91.1,7.7,Normal,9.1,0.0,0.8,2.8,3,0,0,0,0,Rural,1,4.1,2.6,Minimal
23,73.3,5.3,Early,6.6,3.2,0.7,9.7,6,0,0,1,1,Rural,1,0.4,1.6,Mild
27,68.7,6.5,Normal,8.7,4.5,0.7,8.0,7,3,0,1,1,Rural,1,0.8,0.7,Moderate
49,40.0,7.1,Normal,9.6,2.6,2.4,1.8,4,2,0,1,1,Rural,0,0.0,0.0,Moderate
37,82.6,5.7,Late,6.0,6.0,0.7,4.2,5,1,0,1,0,Urban,1,1.2,1.1,Moderate
31,69.0,6.0,Normal,7.6,0.0,0.8,1.0,4,1,0,1,0,Rural,1,3.4,1.2,Mild
21,63.0,7.8,Early,8.4,2.0,0.0,6.2,5,3,0,1,1,Rural,1,4.0,1.5,High
30,70.3,8.6,Early,9.0,1.6,0.4,1.8,6,0,1,1,0,Urban,1,3.4,2.2,High
54,93.3,4.8,Normal,9.2,3.0,1.8,9.0,4,6,0,0,0,Urban,1,2.8,1.4,Mild
50,90.5,10.4,Early,7.4,3.9,3.3,6.5,4,0,0,0,0,Urban,1,2.7,1.1,Minimal
34,90.4,5.7,Normal,6.5,4.7,0.5,6.0,4,1,0,1,0,Rural,1,0.9,0.8,Mild
38,54.4,5.4,Normal,4.7,1.9,1.2,5.2,5,0,1,0,0,Urban,1,0.0,0.7,Mild
19,93.7,9.3,Late,7.4,1.8,2.8,2.2,4,1,0,0,1,Rural,1,2.6,0.0,Minimal
59,62.6,8.0,Normal,9.2,3.1,1.9,4.4,8,1,0,0,0,Urban,1,0.5,0.6,Minimal
20,81.2,8.5,Normal,11.7,2.9,1.8,6.3,5,4,1,0,0,Urban,1,1.5,0.5,Moderate
42,79.4,5.7,Late,9.8,3.5,1.6,3.1,3,0,0,1,0,Urban,1,1.7,1.1,Moderate
19,67.9,7.7,Normal,8.3,4.7,1.3,4.8,3,7,0,0,0,Rural,1,0.8,2.4,Mild
53,73.2,10.8,Normal,8.0,2.3,0.0,2.6,5,1,0,0,0,Urban,1,0.0,1.0,Minimal
52,45.4,5.7,Late,6.9,0.9,0.7,7.0,8,2,0,0,0,Urban,1,3.8,2.8,Mild
16,70.9,8.1,Normal,5.5,2.4,1.8,8.5,4,0,0,0,0,Rural,1,1.3,1.2,Minimal
57,66.5,5.8,Early,9.8,0.9,0.7,0.1,5,0,0,0,0,Urban,1,3.2,0.0,Mild
53,102.9,5.4,Normal,10.4,6.7,1.3,8.1,7,1,0,1,1,Rural,1,4.2,0.6,High
35,70.4,6.6,Normal,5.6,2.5,0.1,4.3,4,2,0,0,0,Rural,1,3.0,0.7,Minimal
54,59.3,7.0,Normal,10.5,1.9,1.0,4.8,5,4,0,1,0,Urban,1,1.0,1.9,Moderate
51,71.7,6.7,Late,8.5,2.1,0.0,5.3,3,0,0,1,0,Urban,1,1.5,0.8,Moderate
32,59.9,6.9,Late,9.7,4.9,2.0,2.8,1,1,0,1,0,Urban,0,0.0,0.0,Moderate
26,48.7,10.3,Normal,11.6,5.1,0.7,5.2,4,2,1,1,0,Urban,1,4.1,0.0,High
31,76.2,9.6,Early,5.5,3.5,2.3,10.3,8,1,0,0,0,Rural,0,0.0,0.0,Minimal
51,70.1,7.3,Normal,6.0,2.5,1.2,6.7,3,0,0,0,0,Urban,0,0.0,0.0,Minimal
52,84.9,7.1,Early,7.6,2.2,2.8,7.9,3,5,0,1,0,Urban,1,3.3,0.0,Mild
29,91.8,9.2,Early,6.3,0.0,0.1,8.5,7,2,0,0,1,Rural,1,4.4,0.0,Minimal
21,98.3,8.1,Early,6.6,4.8,3.0,10.0,4,6,0,0,1,Rural,1,2.5,0.2,Minimal
28,73.4,7.4,Late,9.8,6.2,1.9,5.5,4,2,0,0,0,Rural,1,0.4,0.0,Mild
15,80.4,10.4,Late,8.4,1.5,1.9,7.3,3,2,0,1,0,Rural,1,3.5,1.2,Minimal
52,74.2,5.7,Early,8.5,3.7,3.1,7.2,6,0,0,1,0,Rural,0,0.0,0.0,Minimal
17,40.0,7.0,Late,8.2,4.8,1.8,6.9,8,4,0,0,0,Rural,1,2.6,0.3,Minimal
51,88.5,6.8,Late,6.9,1.8,1.3,5.4,1,0,0,0,0,Urban,0,0.0,0.0,Minimal
58,78.2,7.7,Late,8.5,2.7,0.0,4.5,6,1,0,0,0,Rural,1,2.6,1.3,Mild
45,78.4,5.4,Early,7.8,4.4,1.7,8.4,5,2,0,1,0,Rural,1,3.9,2.2,Mild
57,62.3,7.7,Early,9.9,3.9,0.6,5.2,3,0,0,1,1,Urban,1,3.5,1.8,High
27,60.4,6.6,Early,9.4,4.3,1.2,4.9,10,3,0,0,0,Urban,1,1.1,0.0,Minimal
32,69.0,8.6,Late,9.0,0.1,1.4,5.5,5,3,0,0,0,Urban,1,1.3,0.3,Minimal
31,78.4,6.5,Normal,8.1,3.3,0.2,4.1,5,2,0,0,1,Urban,0,0.0,0.0,Moderate
31,40.7,6.1,Early,7.2,1.6,1.9,4.8,5,2,0,0,0,Urban,1,1.9,1.5,Minimal
25,73.0,8.0,Late,5.7,2.0,1.1,6.0,4,2,0,0,0,Urban,1,0.4,0.0,Minimal
34,95.3,7.2,Normal,14.0,4.3,1.8,0.8,4,1,0,0,0,Rural,1,2.6,1.7,Mild
24,68.0,6.6,Late,8.0,0.0,1.5,5.6,7,1,0,0,0,Urban,1,1.1,2.3,Minimal
43,40.3,6.7,Normal,9.5,4.6,1.1,3.4,1,1,0,1,0,Rural,1,2.3,0.5,Moderate
48,67.2,6.3,Normal,9.8,1.9,2.6,8.4,6,2,0,1,0,Rural,0,0.0,0.0,Minimal
31,74.4,10.1,Normal,8.1,5.5,0.2,4.7,7,0,0,1,1,Urban,0,0.0,0.0,Moderate
56,75.6,7.8,Normal,7.8,2.6,0.0,8.7,5,2,0,1,0,Urban,1,2.1,0.4,Mild
27,72.3,8.2,Early,6.9,7.3,0.8,5.3,7,0,0,1,0,Rural,1,4.0,2.0,Mild
58,99.0,7.8,Early,4.9,0.0,1.0,4.6,4,1,0,0,0,Rural,1,2.9,1.5,Minimal
53,72.1,7.4,Late,11.7,0.0,1.1,6.7,4,1,0,0,0,Urban,1,0.2,0.0,Mild
41,72.9,6.4,Late,7.0,5.4,0.1,8.6,4,4,0,1,1,Rural,1,1.9,1.1,Critical
40,61.5,6.0,Normal,6.0,5.4,0.5,5.9,3,3,0,0,0,Urban,1,0.0,2.0,Mild
42,84.2,6.4,Normal,11.0,0.1,2.2,5.9,9,2,0,0,0,Rural,1,0.0,0.0,Minimal
27,95.5,8.0,Early,7.6,1.4,0.1,5.2,5,2,0,0,0,Urban,1,0.0,1.7,Minimal
26,60.6,6.4,Normal,8.3,2.4,1.4,7.2,5,2,1,0,0,Urban,1,0.0,1.7,Mild
58,68.4,8.9,Normal,7.2,3.5,0.0,2.2,5,0,0,0,0,Urban,1,1.5,0.0,Minimal
42,40.0,9.5,Normal,5.0,5.1,0.7,3.5,2,3,0,0,0,Urban,1,2.4,0.8,Mild
16,57.5,4.4,Normal,8.1,2.8,0.6,2.6,3,4,0,0,1,Urban,1,1.6,0.6,High
51,99.5,9.4,Normal,8.0,5.6,3.0,9.4,1,0,0,1,0,Rural,1,4.7,1.6,Minimal
48,65.5,5.3,Normal,7.3,4.3,1.5,5.2,4,4,0,0,0,Urban,1,0.8,0.0,Mild
37,73.4,6.6,Late,10.1,3.4,0.0,7.9,2,2,0,0,1,Urban,1,3.2,0.3,Critical
59,59.1,7.2,Normal,9.5,1.5,0.8,4.9,7,2,1,0,1,Rural,1,3.4,2.3,High
43,76.7,3.9,Late,10.9,5.5,1.8,6.5,2,0,0,1,0,Rural,1,1.3,0.9,High
49,67.4,6.0,Normal,6.1,0.6,0.4,6.6,7,0,0,1,0,Urban,1,1.7,1.3,Minimal
25,76.2,7.3,Early,9.2,1.2,1.1,3.5,4,4,0,1,0,Rural,0,0.0,0.0,Mild
47,71.6,5.2,Early,12.1,4.7,1.6,5.5,2,1,0,0,0,Rural,1,2.2,1.2,Mild
25,91.7,5.1,Late,9.3,2.9,2.0,4.4,3,2,0,0,0,Urban,1,2.1,1.0,Mild
23,72.5,9.8,Normal,9.3,5.2,0.0,5.5,4,2,1,1,1,Urban,1,2.0,1.7,Critical
28,57.5,7.2,Normal,8.2,1.9,0.0,7.0,6,1,0,0,0,Urban,1,4.1,0.3,Minimal
23,60.5,8.5,Late,9.5,6.4,1.8,3.1,5,2,1,1,0,Urban,1,2.3,0.4,High
53,42.0,9.9,Normal,6.3,2.0,3.3,4.0,3,0,0,0,0,Rural,1,3.7,0.4,Minimal
17,71.9,8.2,Early,6.8,2.8,1.4,7.6,7,5,0,1,1,Urban,1,2.1,0.0,Moderate
43,69.0,6.2,Normal,6.3,5.5,0.2,5.6,2,1,0,1,0,Urban,1,0.1,0.0,Moderate
33,92.7,6.1,Normal,7.2,2.5,1.9,7.5,8,0,0,1,0,Rural,1,0.0,1.7,Minimal
50,52.4,7.8,Early,7.9,3.3,0.3,8.0,3,0,0,1,0,Urban,0,0.0,0.0,Mild
46,59.5,8.0,Normal,11.1,0.9,0.9,4.9,6,1,0,0,1,Urban,0,0.0,0.0,Mild
21,59.7,7.4,Late,10.3,0.6,0.8,6.7,5,0,0,1,0,Rural,1,3.1,1.2,Mild
42,66.2,8.2,Late,6.0,7.3,1.5,4.0,6,6,0,0,0,Urban,1,1.6,1.5,Mild
58,51.1,6.8,Normal,6.2,2.3,0.0,2.9,5,4,0,1,1,Urban,1,4.0,1.0,High
32,65.8,7.0,Normal,6.9,5.4,1.6,4.5,3,1,0,0,0,Rural,1,1.6,0.2,Minimal
19,70.3,6.4,Normal,6.8,2.8,1.2,5.9,2,5,0,1,0,Rural,0,0.0,0.0,Mild
37,70.7,5.7,Late,10.3,1.8,1.2,3.7,5,2,1,0,0,Rural,1,2.9,1.4,High
36,89.1,5.7,Normal,11.3,2.2,0.5,3.7,6,0,0,0,0,Urban,1,1.9,0.7,Mild
40,69.6,6.4,Late,5.6,0.3,1.0,4.7,3,0,0,0,0,Rural,1,2.9,0.5,Minimal
56,69.2,8.1,Late,8.6,1.7,0.7,8.0,3,3,0,1,1,Urban,1,0.6,0.7,High
26,87.2,7.1,Normal,7.5,5.9,0.4,4.8,3,4,0,0,0,Rural,1,1.2,1.2,Mild
54,70.0,6.4,Late,4.0,6.9,0.9,10.9,4,1,0,0,0,Rural,1,1.2,0.0,Minimal
33,51.8,6.6,Normal,6.6,4.7,1.5,5.2,4,0,1,0,1,Rural,1,2.1,0.0,Moderate
15,53.8,4.3,Normal,7.8,4.4,0.5,6.1,5,4,0,0,1,Urban,1,1.2,0.0,High
17,54.0,6.2,Early,5.8,2.2,0.8,4.5,4,3,0,0,0,Urban,1,1.3,1.5,Minimal
41,51.7,8.1,Normal,7.0,1.2,0.0,7.8,6,1,0,0,0,Rural,1,0.8,0.9,Minimal
32,100.0,5.3,Late,9.4,3.5,0.0,8.2,4,0,0,0,0,Rural,1,3.2,0.0,Mild
44,53.9,4.7,Normal,8.3,1.9,0.6,6.0,4,0,0,0,0,Urban,1,3.4,2.2,Mild
16,69.4,5.2,Early,9.8,3.2,0.0,6.7,3,2,0,1,0,Urban,1,2.7,0.8,High
19,70.8,6.3,Early,5.8,3.9,0.5,7.0,4,0,0,0,0,Rural,1,1.1,0.2,Minimal
43,67.3,6.9,Normal,5.3,1.4,2.2,4.0,5,3,0,1,0,Urban,0,0.0,0.0,Minimal
47,58.3,7.3,Normal,9.0,4.3,2.4,6.1,1,0,0,0,0,Urban,1,1.8,0.9,Minimal
56,76.8,8.1,Late,9.5,0.0,1.0,5.2,5,2,0,0,0,Rural,1,3.5,0.0,Minimal
34,47.1,6.6,Late,3.7,4.7,2.9,2.5,3,0,0,0,0,Urban,1,2.1,0.3,Minimal
44,54.0,8.1,Early,7.0,3.0,1.0,6.0,4,3,0,0,0,Rural,1,2.2,0.0,Minimal
56,86.8,5.2,Normal,10.6,1.0,0.0,6.5,4,1,0,0,0,Urban,1,1.4,0.0,Mild
19,53.5,8.8,Normal,8.0,1.6,0.6,9.1,6,1,0,0,0,Urban,1,2.0,0.6,Minimal
35,89.5,7.5,Early,5.7,2.7,1.8,3.4,1,1,0,1,0,Urban,1,0.0,0.0,Minimal
29,90.7,4.0,Late,4.9,4.3,1.3,4.8,6,2,0,0,0,Urban,1,4.3,1.9,Mild
34,91.0,7.2,Normal,9.1,3.2,1.7,6.3,6,5,0,1,1,Urban,1,3.0,1.7,High
22,82.7,10.5,Normal,8.7,4.6,1.0,4.4,4,0,0,0,0,Rural,1,0.9,0.8,Minimal
45,49.3,10.1,Normal,11.6,1.7,1.7,3.9,6,3,0,1,0,Rural,1,1.6,1.2,Minimal
26,46.9,7.0,Early,5.2,2.7,0.6,7.2,6,0,0,1,0,Urban,1,1.6,0.3,Minimal
35,53.2,7.9,Normal,6.2,4.1,0.8,6.1,3,4,0,0,1,Urban,1,3.0,0.7,Moderate
44,55.7,5.3,Normal,9.8,5.2,0.1,7.2,5,0,0,0,0,Urban,1,3.3,0.1,Moderate
41,50.5,5.1,Normal,6.6,0.8,1.2,6.4,4,3,0,0,1,Urban,1,0.7,1.6,Mild
58,59.7,6.7,Normal,4.3,0.0,2.0,1.9,2,2,0,1,0,Urban,1,1.3,0.7,Minimal
40,81.5,6.3,Normal,8.0,2.0,0.0,6.6,3,0,0,0,0,Urban,1,1.6,2.4,Mild
47,79.8,7.2,Late,6.3,1.6,1.2,3.8,2,6,0,0,0,Rural,1,1.4,1.0,Mild
40,74.4,7.9,Normal,9.8,4.5,1.3,4.2,4,0,1,0,1,Rural,1,2.3,0.1,High
40,66.8,7.9,Early,7.0,1.1,0.5,6.3,4,2,0,0,0,Rural,1,2.2,1.1,Minimal
50,69.0,8.5,Normal,8.9,6.1,0.9,2.6,6,3,0,1,0,Urban,1,3.4,0.2,Moderate
54,74.5,7.8,Normal,9.6,3.4,0.0,6.0,1,0,0,1,0,Rural,1,0.4,2.5,Moderate
15,62.9,8.7,Normal,8.5,2.8,2.4,6.6,2,1,0,0,0,Urban,1,0.0,0.3,Minimal
29,84.7,8.5,Normal,14.0,1.7,1.0,6.8,2,1,0,0,0,Rural,1,0.2,0.0,Minimal
15,50.3,6.7,Late,8.5,0.2,1.7,10.1,7,0,0,0,0,Urban,1,4.3,0.0,Minimal
25,58.3,3.9,Late,11.4,1.8,0.8,5.6,4,0,0,0,0,Rural,1,2.0,2.4,Moderate
16,56.1,5.2,Normal,6.1,3.3,0.1,6.6,6,3,0,0,0,Urban,1,3.6,0.5,Mild
15,76.9,7.9,Early,8.1,3.5,0.0,5.7,3,6,0,0,1,Urban,1,0.8,0.0,High
45,52.0,7.3,Normal,10.3,1.4,1.9,4.1,4,2,0,0,0,Rural,1,3.7,1.4,Minimal
58,56.2,10.1,Early,7.8,6.4,1.7,3.7,3,2,0,0,1,Urban,1,2.7,1.1,Mild
30,76.4,4.6,Normal,8.8,6.0,1.5,6.5,5,1,0,0,0,Rural,1,1.5,1.8,Mild
36,57.0,8.3,Late,10.6,5.3,1.6,3.3,6,5,1,0,0,Rural,1,1.9,0.4,High
56,82.6,7.0,Normal,8.6,3.6,1.5,7.4,5,3,0,0,0,Urban,1,1.7,1.2,Minimal
32,82.2,5.8,Late,5.1,1.0,0.9,3.4,6,2,0,0,0,Urban,1,2.1,0.0,Minimal
31,61.9,9.7,Late,8.3,2.0,2.1,6.6,3,5,0,0,0,Urban,1,0.0,0.5,Minimal
44,71.9,5.4,Normal,9.4,3.3,2.0,4.5,8,3,0,0,0,Urban,1,2.1,2.3,Minimal
